Type,Frame,TimestampUs,ThreadId,Category,Name,DurationMs,GameThreadMs,RenderPrepareMs,RenderThreadMs,RenderFrameMs,CPUFrameMs,GPUFrameMs,TotalFrameMs,DrawCalls,Triangles,VisibleObjects,Batches
Frame,202,1781696292150247,53912,"Frame","Frame",,5.4788,0.051,0,5.3332,5.4788,2.72467,5.4788,12,2184,0,0
Frame,203,1781696292157134,53912,"Frame","Frame",,6.7964,0.046,0,6.659,6.7964,3.96557,6.7964,12,2184,0,0
Frame,204,1781696292160770,53912,"Frame","Frame",,3.5147,0.1151,0,3.2506,3.5147,2.38832,3.5147,12,2184,0,0
Frame,205,1781696292165040,53912,"Frame","Frame",,4.1998,0.0421,0,4.0889,4.1998,2.3456,4.1998,12,2184,0,0
Frame,206,1781696292169237,53912,"Frame","Frame",,4.1229,0.0487,0,3.9962,4.1229,2.11014,4.1229,12,2184,0,0
Frame,207,1781696292172463,53912,"Frame","Frame",,3.162,0.0503,0,3.0315,3.162,2.09805,3.162,12,2184,0,0
Frame,208,1781696292176632,53912,"Frame","Frame",,4.1001,0.0339,0,4.0084,4.1001,2.3425,4.1001,12,2184,0,0
Frame,209,1781696292180947,53912,"Frame","Frame",,4.2319,0.0497,0,4.0994,4.2319,2.14701,4.2319,12,2184,0,0
Frame,210,1781696292184448,53912,"Frame","Frame",,3.4204,0.0618,0,3.2645,3.4204,2.2721,3.4204,12,2184,0,0
Frame,211,1781696292190414,53912,"Frame","Frame",,5.8795,0.0678,0,5.7157,5.8795,3.87101,5.8795,12,2184,0,0
Frame,212,1781696292205329,53912,"Frame","Frame",,14.8298,0.0506,0,14.6798,14.8298,2.44646,14.8298,12,2184,0,0
Frame,213,1781696292210932,53912,"Frame","Frame",,5.518,0.0471,0,5.3896,5.518,2.37235,5.518,12,2184,0,0
Frame,214,1781696292216668,53912,"Frame","Frame",,5.6576,0.0552,0,5.5182,5.6576,2.63398,5.6576,12,2184,0,0
Frame,215,1781696292223648,53912,"Frame","Frame",,6.8905,0.0451,0,6.7584,6.8905,3.87853,6.8905,12,2184,0,0
Frame,216,1781696292227863,53912,"Frame","Frame",,4.1033,0.0566,0,3.9465,4.1033,2.28173,4.1033,12,2184,0,0
Frame,217,1781696292232318,53912,"Frame","Frame",,4.3794,0.0417,0,4.2616,4.3794,2.86726,4.3794,12,2184,0,0
Frame,218,1781696292236027,53912,"Frame","Frame",,3.6389,0.0432,0,3.5222,3.6389,2.08406,3.6389,12,2184,0,0
Frame,219,1781696292239498,53912,"Frame","Frame",,3.4064,0.0443,0,3.2891,3.4064,2.13728,3.4064,12,2184,0,0
Frame,220,1781696292243338,53912,"Frame","Frame",,3.7655,0.0409,0,3.6515,3.7655,2.39034,3.7655,12,2184,0,0
Frame,221,1781696292247710,53912,"Frame","Frame",,4.2904,0.0468,0,4.1598,4.2904,2.16067,4.2904,12,2184,0,0
Frame,222,1781696292251272,53912,"Frame","Frame",,3.474,0.0619,0,3.3045,3.474,2.16291,3.474,12,2184,0,0
Frame,223,1781696292257645,53912,"Frame","Frame",,6.2517,0.092,0,6.0159,6.2517,3.91357,6.2517,12,2184,0,0
Frame,224,1781696292272011,53912,"Frame","Frame",,14.2817,0.0535,0,14.1322,14.2817,2.36547,14.2817,12,2184,0,0
Frame,225,1781696292278573,53912,"Frame","Frame",,6.4835,0.0476,0,6.351,6.4835,2.12128,6.4835,12,2184,0,0
Frame,226,1781696292283563,53912,"Frame","Frame",,4.9089,0.124,0,4.5129,4.9089,2.93626,4.9089,12,2184,0,0
Frame,227,1781696292290222,53912,"Frame","Frame",,6.5668,0.0439,0,6.4303,6.5668,3.90243,6.5668,12,2184,0,0
Frame,228,1781696292294142,53912,"Frame","Frame",,3.7955,0.0853,0,3.5178,3.7955,2.43635,3.7955,12,2184,0,0
Frame,229,1781696292300285,53912,"Frame","Frame",,6.0629,0.0437,0,5.9426,6.0629,2.87085,6.0629,12,2184,0,0
Frame,230,1781696292305460,53912,"Frame","Frame",,5.0898,0.0523,0,4.9453,5.0898,2.44614,5.0898,12,2184,0,0
Frame,231,1781696292312093,53912,"Frame","Frame",,6.5483,0.0553,0,6.4019,6.5483,2.35507,6.5483,12,2184,0,0
Frame,232,1781696292318338,53912,"Frame","Frame",,6.0626,0.1133,0,5.7751,6.0626,3.08678,6.0626,12,2184,0,0
Frame,233,1781696292324395,53912,"Frame","Frame",,5.9378,0.0971,0,5.6746,5.9378,3.98211,5.9378,12,2184,0,0
Frame,234,1781696292328023,53912,"Frame","Frame",,3.5525,0.0546,0,3.3997,3.5525,2.14634,3.5525,12,2184,0,0
Frame,235,1781696292332377,53912,"Frame","Frame",,4.2778,0.0427,0,4.162,4.2778,2.69574,4.2778,12,2184,0,0
Frame,236,1781696292336014,53912,"Frame","Frame",,3.5557,0.0496,0,3.4185,3.5557,2.1089,3.5557,12,2184,0,0
Frame,237,1781696292339453,53912,"Frame","Frame",,3.3621,0.0508,0,3.2235,3.3621,2.09805,3.3621,12,2184,0,0
Frame,238,1781696292343364,53912,"Frame","Frame",,3.8294,0.0438,0,3.7095,3.8294,2.38662,3.8294,12,2184,0,0
Frame,239,1781696292347193,53912,"Frame","Frame",,3.7445,0.0471,0,3.6137,3.7445,2.15459,3.7445,12,2184,0,0
Frame,240,1781696292350654,53912,"Frame","Frame",,3.3872,0.0622,0,3.2253,3.3872,2.1793,3.3872,12,2184,0,0
Frame,241,1781696292357239,53912,"Frame","Frame",,6.5072,0.0373,0,6.402,6.5072,4.01539,6.5072,12,2184,0,0
Frame,242,1781696292372174,53912,"Frame","Frame",,14.8444,0.0625,0,14.6679,14.8444,2.29162,14.8444,12,2184,0,0
Frame,243,1781696292378237,53912,"Frame","Frame",,5.9824,0.0514,0,5.8419,5.9824,2.34342,5.9824,12,2184,0,0
Frame,244,1781696292383434,53912,"Frame","Frame",,5.1139,0.0507,0,4.9758,5.1139,2.75872,5.1139,12,2184,0,0
Frame,245,1781696292390223,53912,"Frame","Frame",,6.7041,0.0472,0,6.5723,6.7041,3.89837,6.7041,12,2184,0,0
Frame,246,1781696292394133,53912,"Frame","Frame",,3.8258,0.0674,0,3.6579,3.8258,2.34656,3.8258,12,2184,0,0
Frame,247,1781696292400180,53912,"Frame","Frame",,5.9705,0.0476,0,5.842,5.9705,2.85728,5.9705,12,2184,0,0
Frame,248,1781696292405434,53912,"Frame","Frame",,5.1742,0.0496,0,5.0394,5.1742,2.48122,5.1742,12,2184,0,0
Frame,249,1781696292411383,53912,"Frame","Frame",,5.8603,0.0492,0,5.7203,5.8603,2.38986,5.8603,12,2184,0,0
Frame,250,1781696292417197,53912,"Frame","Frame",,5.7297,0.1104,0,5.5139,5.7297,2.74099,5.7297,12,2184,0,0
Frame,251,1781696292423714,53912,"Frame","Frame",,6.4315,0.0548,0,6.286,6.4315,3.93987,6.4315,12,2184,0,0
Frame,252,1781696292427943,53912,"Frame","Frame",,4.1438,0.0563,0,3.9839,4.1438,2.10931,4.1438,12,2184,0,0
Frame,253,1781696292433576,53912,"Frame","Frame",,5.5511,0.0453,0,5.4241,5.5511,2.88678,5.5511,12,2184,0,0
Frame,254,1781696292438896,53912,"Frame","Frame",,5.2416,0.0467,0,5.1109,5.2416,2.66762,5.2416,12,2184,0,0
Frame,255,1781696292445139,53912,"Frame","Frame",,6.1628,0.0485,0,6.0305,6.1628,2.13965,6.1628,12,2184,0,0
Frame,256,1781696292450281,53912,"Frame","Frame",,5.0616,0.0502,0,4.9146,5.0616,2.74186,5.0616,12,2184,0,0
Frame,257,1781696292457066,53912,"Frame","Frame",,6.6954,0.0463,0,6.554,6.6954,3.93939,6.6954,12,2184,0,0
Frame,258,1781696292461113,53912,"Frame","Frame",,3.9606,0.0627,0,3.7658,3.9606,2.37846,3.9606,12,2184,0,0
Frame,259,1781696292465026,53912,"Frame","Frame",,3.8443,0.0439,0,3.729,3.8443,2.62736,3.8443,12,2184,0,0
Frame,260,1781696292468464,53912,"Frame","Frame",,3.3652,0.0405,0,3.2523,3.3652,2.12736,3.3652,12,2184,0,0
Frame,261,1781696292471797,53912,"Frame","Frame",,3.2685,0.0468,0,3.1503,3.2685,2.1344,3.2685,12,2184,0,0
Frame,262,1781696292475734,53912,"Frame","Frame",,3.8671,0.0381,0,3.7662,3.8671,2.31885,3.8671,12,2184,0,0
Frame,263,1781696292479854,53912,"Frame","Frame",,4.0214,0.049,0,3.8745,4.0214,2.17062,4.0214,12,2184,0,0
Frame,264,1781696292483931,53912,"Frame","Frame",,3.9352,0.1143,0,3.642,3.9352,2.67021,3.9352,12,2184,0,0
Frame,265,1781696292490752,53912,"Frame","Frame",,6.743,0.0416,0,6.627,6.743,3.91354,6.743,12,2184,0,0
Frame,266,1781696292505382,53912,"Frame","Frame",,14.5419,0.0557,0,14.3862,14.5419,2.29312,14.5419,12,2184,0,0
Frame,267,1781696292510944,53912,"Frame","Frame",,5.4819,0.0471,0,5.3549,5.4819,2.42742,5.4819,12,2184,0,0
Frame,268,1781696292516859,53912,"Frame","Frame",,5.795,0.0585,0,5.6339,5.795,2.71318,5.795,12,2184,0,0
Frame,269,1781696292523442,53912,"Frame","Frame",,6.4946,0.0449,0,6.3577,6.4946,3.86595,6.4946,12,2184,0,0
Frame,270,1781696292527802,53912,"Frame","Frame",,4.2488,0.1143,0,3.9943,4.2488,2.90704,4.2488,12,2184,0,0
Frame,271,1781696292533710,53912,"Frame","Frame",,5.8358,0.0409,0,5.7255,5.8358,2.78531,5.8358,12,2184,0,0
Frame,272,1781696292538736,53912,"Frame","Frame",,4.9499,0.045,0,4.8292,4.9499,2.68109,4.9499,12,2184,0,0
Frame,273,1781696292544689,53912,"Frame","Frame",,5.8747,0.0464,0,5.7436,5.8747,2.33136,5.8747,12,2184,0,0
Frame,274,1781696292550228,53912,"Frame","Frame",,5.4562,0.0546,0,5.3161,5.4562,2.80435,5.4562,12,2184,0,0
Frame,275,1781696292556787,53912,"Frame","Frame",,6.4737,0.0455,0,6.3454,6.4737,3.89299,6.4737,12,2184,0,0
Frame,276,1781696292560696,53912,"Frame","Frame",,3.8258,0.1144,0,3.5948,3.8258,2.38733,3.8258,12,2184,0,0
Frame,277,1781696292566676,53912,"Frame","Frame",,5.9036,0.0429,0,5.7873,5.9036,2.76621,5.9036,12,2184,0,0
Frame,278,1781696292571797,53912,"Frame","Frame",,5.0446,0.0468,0,4.9185,5.0446,2.41043,5.0446,12,2184,0,0
Frame,279,1781696292577547,53912,"Frame","Frame",,5.6741,0.0439,0,5.5525,5.6741,2.38003,5.6741,12,2184,0,0
Frame,280,1781696292583432,53912,"Frame","Frame",,5.808,0.0549,0,5.6592,5.808,2.75446,5.808,12,2184,0,0
Frame,281,1781696292590175,53912,"Frame","Frame",,6.6503,0.0472,0,6.5094,6.6503,3.89792,6.6503,12,2184,0,0
Frame,282,1781696292594309,53912,"Frame","Frame",,4.0051,0.0555,0,3.8307,4.0051,2.13059,4.0051,12,2184,0,0
Frame,283,1781696292599940,53912,"Frame","Frame",,5.5638,0.0405,0,5.4544,5.5638,2.7608,5.5638,12,2184,0,0
Frame,284,1781696292605287,53912,"Frame","Frame",,5.2674,0.0438,0,5.1445,5.2674,2.40067,5.2674,12,2184,0,0
Frame,285,1781696292610870,53912,"Frame","Frame",,5.4685,0.0495,0,5.3062,5.4685,2.40931,5.4685,12,2184,0,0
Frame,286,1781696292616808,53912,"Frame","Frame",,5.8439,0.0626,0,5.6882,5.8439,2.83898,5.8439,12,2184,0,0
Frame,287,1781696292623797,53912,"Frame","Frame",,6.9073,0.0455,0,6.7787,6.9073,3.93018,6.9073,12,2184,0,0
Frame,288,1781696292627837,53912,"Frame","Frame",,3.9638,0.0552,0,3.8184,3.9638,2.31619,3.9638,12,2184,0,0
Frame,289,1781696292631955,53912,"Frame","Frame",,4.0476,0.0393,0,3.9441,4.0476,2.65251,4.0476,12,2184,0,0
Frame,290,1781696292635694,53912,"Frame","Frame",,3.6542,0.0469,0,3.5262,3.6542,2.10438,3.6542,12,2184,0,0
Frame,291,1781696292639302,53912,"Frame","Frame",,3.5306,0.051,0,3.3883,3.5306,2.12208,3.5306,12,2184,0,0
Frame,292,1781696292643633,53912,"Frame","Frame",,4.2559,0.0443,0,4.1374,4.2559,2.7744,4.2559,12,2184,0,0
Frame,293,1781696292647449,53912,"Frame","Frame",,3.7351,0.0543,0,3.5947,3.7351,2.14592,3.7351,12,2184,0,0
Frame,294,1781696292650857,53912,"Frame","Frame",,3.3398,0.0488,0,3.2047,3.3398,2.1497,3.3398,12,2184,0,0
Frame,295,1781696292657219,53912,"Frame","Frame",,6.2799,0.0348,0,6.1778,6.2799,3.94787,6.2799,12,2184,0,0
Frame,296,1781696292671999,53912,"Frame","Frame",,14.6689,0.0602,0,14.483,14.6689,2.37002,14.6689,12,2184,0,0
Frame,297,1781696292678370,53912,"Frame","Frame",,6.2927,0.0476,0,6.1637,6.2927,2.11405,6.2927,12,2184,0,0
Frame,298,1781696292683398,53912,"Frame","Frame",,4.951,0.0499,0,4.8168,4.951,2.66762,4.951,12,2184,0,0
Frame,299,1781696292689988,53912,"Frame","Frame",,6.5055,0.0448,0,6.3818,6.5055,3.77917,6.5055,12,2184,0,0
Frame,300,1781696292694723,53912,"Frame","Frame",,4.6604,0.0522,0,4.5211,4.6604,2.0769,4.6604,12,2184,0,0
Frame,301,1781696292699717,53912,"Frame","Frame",,4.9257,0.0377,0,4.8237,4.9257,2.63062,4.9257,12,2184,0,0
Frame,302,1781696292704863,53912,"Frame","Frame",,5.0799,0.0426,0,4.9654,5.0799,2.3432,5.0799,12,2184,0,0
Frame,303,1781696292711147,53912,"Frame","Frame",,6.2126,0.0424,0,6.1,6.2126,2.27878,6.2126,12,2184,0,0
Frame,304,1781696292716802,53912,"Frame","Frame",,5.5768,0.0477,0,5.4475,5.5768,2.7471,5.5768,12,2184,0,0
Frame,305,1781696292723258,53912,"Frame","Frame",,6.34,0.046,0,6.2134,6.34,3.85872,6.34,12,2184,0,0
Frame,306,1781696292727106,53912,"Frame","Frame",,3.7704,0.0611,0,3.5772,3.7704,2.35837,3.7704,12,2184,0,0
Frame,307,1781696292733586,53912,"Frame","Frame",,6.4127,0.0388,0,6.3138,6.4127,3.02307,6.4127,12,2184,0,0
Frame,308,1781696292738343,53912,"Frame","Frame",,4.6797,0.0427,0,4.5624,4.6797,2.38269,4.6797,12,2184,0,0
Frame,309,1781696292744614,53912,"Frame","Frame",,6.1828,0.0579,0,6.0245,6.1828,2.80403,6.1828,12,2184,0,0
Frame,310,1781696292750112,53912,"Frame","Frame",,5.4115,0.0489,0,5.2727,5.4115,2.71917,5.4115,12,2184,0,0
Frame,311,1781696292756626,53912,"Frame","Frame",,6.4358,0.0444,0,6.3127,6.4358,3.85075,6.4358,12,2184,0,0
Frame,312,1781696292761020,53912,"Frame","Frame",,4.3215,0.0511,0,4.1805,4.3215,2.12064,4.3215,12,2184,0,0
Frame,313,1781696292766737,53912,"Frame","Frame",,5.6474,0.0415,0,5.5391,5.6474,2.70682,5.6474,12,2184,0,0
Frame,314,1781696292771291,53912,"Frame","Frame",,4.4892,0.0451,0,4.3742,4.4892,2.16893,4.4892,12,2184,0,0
Frame,315,1781696292777720,53912,"Frame","Frame",,6.3458,0.0388,0,6.2416,6.3458,2.18922,6.3458,12,2184,0,0
Frame,316,1781696292783356,53912,"Frame","Frame",,5.554,0.0479,0,5.4171,5.554,2.78874,5.554,12,2184,0,0
Frame,317,1781696292790807,53912,"Frame","Frame",,7.3725,0.0443,0,7.2467,7.3725,3.87472,7.3725,12,2184,0,0
Frame,318,1781696292794373,53912,"Frame","Frame",,3.5009,0.0498,0,3.3657,3.5009,2.08224,3.5009,12,2184,0,0
Frame,319,1781696292798256,53912,"Frame","Frame",,3.8245,0.0328,0,3.7383,3.8245,2.62698,3.8245,12,2184,0,0
Frame,320,1781696292801466,53912,"Frame","Frame",,3.1497,0.0374,0,3.0513,3.1497,2.11165,3.1497,12,2184,0,0
Frame,321,1781696292804592,53912,"Frame","Frame",,3.0702,0.0427,0,2.9512,3.0702,2.12115,3.0702,12,2184,0,0
Frame,322,1781696292808375,53912,"Frame","Frame",,3.7215,0.0316,0,3.6389,3.7215,2.3631,3.7215,12,2184,0,0
Frame,323,1781696292811903,53912,"Frame","Frame",,3.4637,0.0429,0,3.3504,3.4637,2.11078,3.4637,12,2184,0,0
Frame,324,1781696292816672,53912,"Frame","Frame",,4.7001,0.0391,0,4.5952,4.7001,2.69286,4.7001,12,2184,0,0
Frame,325,1781696292833243,53912,"Frame","Frame",,16.4948,0.044,0,16.3754,16.4948,2.60522,16.4948,12,2184,0,0
Frame,326,1781696292838320,53912,"Frame","Frame",,5.0036,0.0451,0,4.8808,5.0036,2.31427,5.0036,12,2184,0,0
Frame,327,1781696292844275,53912,"Frame","Frame",,5.8808,0.043,0,5.7637,5.8808,2.5072,5.8808,12,2184,0,0
Frame,328,1781696292850663,53912,"Frame","Frame",,6.3064,0.0492,0,6.1588,6.3064,3.01197,6.3064,12,2184,0,0
Frame,329,1781696292857671,53912,"Frame","Frame",,6.932,0.0557,0,6.7837,6.932,3.93158,6.932,12,2184,0,0
Frame,330,1781696292861606,53912,"Frame","Frame",,3.8626,0.0486,0,3.7299,3.8626,2.11421,3.8626,12,2184,0,0
Frame,331,1781696292865775,53912,"Frame","Frame",,4.0921,0.0443,0,3.9776,4.0921,2.69126,4.0921,12,2184,0,0
Frame,332,1781696292869357,53912,"Frame","Frame",,3.5074,0.054,0,3.3659,3.5074,2.16096,3.5074,12,2184,0,0
Frame,333,1781696292872619,53912,"Frame","Frame",,3.1976,0.0435,0,3.0819,3.1976,2.07888,3.1976,12,2184,0,0
Frame,334,1781696292876415,53912,"Frame","Frame",,3.7274,0.0458,0,3.6198,3.7274,2.39619,3.7274,12,2184,0,0
Frame,335,1781696292880974,53912,"Frame","Frame",,4.4804,0.0468,0,4.3539,4.4804,2.15219,4.4804,12,2184,0,0
Frame,336,1781696292884330,53912,"Frame","Frame",,3.2854,0.0591,0,3.1369,3.2854,2.16208,3.2854,12,2184,0,0
Frame,337,1781696292890734,53912,"Frame","Frame",,6.3273,0.0399,0,6.216,6.3273,3.9305,6.3273,12,2184,0,0
Frame,338,1781696292905399,53912,"Frame","Frame",,14.5828,0.0496,0,14.437,14.5828,2.38323,14.5828,12,2184,0,0
Frame,339,1781696292911475,53912,"Frame","Frame",,5.9961,0.0466,0,5.86,5.9961,2.34982,5.9961,12,2184,0,0
Frame,340,1781696292916792,53912,"Frame","Frame",,5.2374,0.0474,0,5.1011,5.2374,2.74602,5.2374,12,2184,0,0
Frame,341,1781696292923389,53912,"Frame","Frame",,6.5123,0.0451,0,6.3691,6.5123,3.89555,6.5123,12,2184,0,0
Frame,342,1781696292927766,53912,"Frame","Frame",,4.2948,0.0604,0,4.1392,4.2948,2.31475,4.2948,12,2184,0,0
Frame,343,1781696292933290,53912,"Frame","Frame",,5.4512,0.0426,0,5.3368,5.4512,2.71773,5.4512,12,2184,0,0
Frame,344,1781696292938529,53912,"Frame","Frame",,5.1652,0.0463,0,5.0397,5.1652,2.3705,5.1652,12,2184,0,0
Frame,345,1781696292944328,53912,"Frame","Frame",,5.719,0.0461,0,5.59,5.719,2.46656,5.719,12,2184,0,0
Frame,346,1781696292951625,53912,"Frame","Frame",,7.2025,0.0592,0,7.041,7.2025,3.17456,7.2025,12,2184,0,0
Frame,347,1781696292957183,53912,"Frame","Frame",,5.4634,0.0611,0,5.2876,5.4634,3.83971,5.4634,12,2184,0,0
Frame,348,1781696292960893,53912,"Frame","Frame",,3.5958,0.0975,0,3.3516,3.5958,2.35088,3.5958,12,2184,0,0
Frame,349,1781696292964615,53912,"Frame","Frame",,3.65,0.0414,0,3.5416,3.65,2.34058,3.65,12,2184,0,0
Frame,350,1781696292967773,53912,"Frame","Frame",,3.0962,0.0441,0,2.9841,3.0962,2.07318,3.0962,12,2184,0,0
Frame,351,1781696292971358,53912,"Frame","Frame",,3.5202,0.0399,0,3.4187,3.5202,2.40906,3.5202,12,2184,0,0
Frame,352,1781696292975012,53912,"Frame","Frame",,3.5831,0.0391,0,3.4766,3.5831,2.28803,3.5831,12,2184,0,0
Frame,353,1781696292978602,53912,"Frame","Frame",,3.5204,0.0482,0,3.3943,3.5204,2.1256,3.5204,12,2184,0,0
Frame,354,1781696292983500,53912,"Frame","Frame",,4.8285,0.0361,0,4.7313,4.8285,2.77398,4.8285,12,2184,0,0
Frame,355,1781696293000686,53912,"Frame","Frame",,17.1079,0.0469,0,16.9773,17.1079,3.06067,17.1079,12,2184,0,0
Frame,356,1781696293005443,53912,"Frame","Frame",,4.6749,0.0511,0,4.5384,4.6749,2.48438,4.6749,12,2184,0,0
Frame,357,1781696293010980,53912,"Frame","Frame",,5.4579,0.0476,0,5.3265,5.4579,2.41469,5.4579,12,2184,0,0
Frame,358,1781696293017003,53912,"Frame","Frame",,5.9363,0.0472,0,5.808,5.9363,2.92003,5.9363,12,2184,0,0
Frame,359,1781696293024585,53912,"Frame","Frame",,7.5014,0.0514,0,7.354,7.5014,3.89414,7.5014,12,2184,0,0
Frame,360,1781696293028344,53912,"Frame","Frame",,3.6858,0.0611,0,3.5302,3.6858,2.1751,3.6858,12,2184,0,0
Frame,361,1781696293032597,53912,"Frame","Frame",,4.1781,0.0444,0,4.061,4.1781,2.7359,4.1781,12,2184,0,0
Frame,362,1781696293036577,53912,"Frame","Frame",,3.8999,0.0512,0,3.7636,3.8999,2.28749,3.8999,12,2184,0,0
Frame,363,1781696293041287,53912,"Frame","Frame",,4.6219,0.0514,0,4.4784,4.6219,2.13066,4.6219,12,2184,0,0
Frame,364,1781696293044992,53912,"Frame","Frame",,3.6281,0.0725,0,3.4217,3.6281,2.17939,3.6281,12,2184,0,0
Frame,365,1781696293049797,53912,"Frame","Frame",,4.7243,0.0444,0,4.5949,4.7243,2.74893,4.7243,12,2184,0,0
Frame,366,1781696293054070,53912,"Frame","Frame",,4.1801,0.0622,0,4.0081,4.1801,2.44346,4.1801,12,2184,0,0
Frame,367,1781696293059306,53912,"Frame","Frame",,5.1511,0.0547,0,5.0051,5.1511,2.58461,5.1511,12,2184,0,0
Frame,368,1781696293063348,53912,"Frame","Frame",,3.9591,0.0509,0,3.8159,3.9591,2.16022,3.9591,12,2184,0,0
Frame,369,1781696293067553,53912,"Frame","Frame",,4.1177,0.0688,0,3.9408,4.1177,2.5857,4.1177,12,2184,0,0
Frame,370,1781696293074258,53912,"Frame","Frame",,6.6142,0.0593,0,6.4544,6.6142,2.42426,6.6142,12,2184,0,0
Frame,371,1781696293091477,53912,"Frame","Frame",,17.1297,0.0741,0,16.934,17.1297,4.04234,17.1297,12,2184,0,0
Frame,372,1781696293095612,53912,"Frame","Frame",,4.0482,0.056,0,3.8856,4.0482,2.1624,4.0482,12,2184,0,0
Frame,373,1781696293099869,53912,"Frame","Frame",,4.125,0.094,0,3.8747,4.125,2.81267,4.125,12,2184,0,0
Frame,374,1781696293103822,53912,"Frame","Frame",,3.8663,0.0579,0,3.708,3.8663,2.36912,3.8663,12,2184,0,0
Frame,375,1781696293107428,53912,"Frame","Frame",,3.5201,0.0538,0,3.3705,3.5201,2.10269,3.5201,12,2184,0,0
Frame,376,1781696293111405,53912,"Frame","Frame",,3.8946,0.0567,0,3.7341,3.8946,2.15814,3.8946,12,2184,0,0
Frame,377,1781696293115701,53912,"Frame","Frame",,4.2143,0.0477,0,4.0885,4.2143,2.68858,4.2143,12,2184,0,0
Frame,378,1781696293120087,53912,"Frame","Frame",,4.2986,0.0595,0,4.1401,4.2986,2.20266,4.2986,12,2184,0,0
Frame,379,1781696293123955,53912,"Frame","Frame",,3.7771,0.0599,0,3.6143,3.7771,2.17837,3.7771,12,2184,0,0
Frame,380,1781696293129565,53912,"Frame","Frame",,5.5121,0.0753,0,5.307,5.5121,3.94477,5.5121,12,2184,0,0
Frame,381,1781696293133883,53912,"Frame","Frame",,4.2285,0.0718,0,4.0557,4.2285,2.63408,4.2285,12,2184,0,0
Frame,382,1781696293138734,53912,"Frame","Frame",,4.7704,0.0489,0,4.6392,4.7704,2.37706,4.7704,12,2184,0,0
Frame,383,1781696293157947,53912,"Frame","Frame",,19.1283,0.0498,0,18.9871,19.1283,4.1105,19.1283,12,2184,0,0
Frame,384,1781696293162008,53912,"Frame","Frame",,3.9738,0.0696,0,3.787,3.9738,2.53306,3.9738,12,2184,0,0
Frame,385,1781696293166524,53912,"Frame","Frame",,4.4244,0.0643,0,4.2552,4.4244,2.85472,4.4244,12,2184,0,0
Frame,386,1781696293170503,53912,"Frame","Frame",,3.8947,0.0596,0,3.7438,3.8947,2.3304,3.8947,12,2184,0,0
Frame,387,1781696293174506,53912,"Frame","Frame",,3.9177,0.0518,0,3.7737,3.9177,2.08845,3.9177,12,2184,0,0
Frame,388,1781696293178269,53912,"Frame","Frame",,3.6756,0.0676,0,3.4953,3.6756,2.17904,3.6756,12,2184,0,0
Frame,389,1781696293182789,53912,"Frame","Frame",,4.4398,0.0503,0,4.3087,4.4398,2.79562,4.4398,12,2184,0,0
Frame,390,1781696293188124,53912,"Frame","Frame",,5.2495,0.0622,0,5.0905,5.2495,2.33107,5.2495,12,2184,0,0
Frame,391,1781696293192491,53912,"Frame","Frame",,4.2825,0.0608,0,4.1239,4.2825,2.39027,4.2825,12,2184,0,0
Frame,392,1781696293196238,53912,"Frame","Frame",,3.6602,0.0523,0,3.5209,3.6602,2.16784,3.6602,12,2184,0,0
Frame,393,1781696293200473,53912,"Frame","Frame",,4.1475,0.0596,0,3.989,4.1475,2.61021,4.1475,12,2184,0,0
Frame,394,1781696293205469,53912,"Frame","Frame",,4.9105,0.0506,0,4.7715,4.9105,2.42688,4.9105,12,2184,0,0
Frame,395,1781696293223956,53912,"Frame","Frame",,18.4002,0.0512,0,18.2575,18.4002,3.8856,18.4002,12,2184,0,0
Frame,396,1781696293227762,53912,"Frame","Frame",,3.7192,0.0729,0,3.5282,3.7192,2.17958,3.7192,12,2184,0,0
Frame,397,1781696293231908,53912,"Frame","Frame",,4.0693,0.0475,0,3.9458,4.0693,2.67446,4.0693,12,2184,0,0
Frame,398,1781696293235691,53912,"Frame","Frame",,3.7014,0.0487,0,3.568,3.7014,2.15034,3.7014,12,2184,0,0
Frame,399,1781696293239059,53912,"Frame","Frame",,3.2956,0.054,0,3.148,3.2956,2.13501,3.2956,12,2184,0,0
Frame,400,1781696293243105,53912,"Frame","Frame",,3.9726,0.0352,0,3.8754,3.9726,2.36291,3.9726,12,2184,0,0
Frame,401,1781696293246800,53912,"Frame","Frame",,3.6126,0.0537,0,3.4694,3.6126,2.19722,3.6126,12,2184,0,0
Frame,402,1781696293250767,53912,"Frame","Frame",,3.882,0.0519,0,3.7363,3.882,2.19424,3.882,12,2184,0,0
Frame,403,1781696293258255,53912,"Frame","Frame",,7.4064,0.0503,0,7.2649,7.4064,4.41325,7.4064,12,2184,0,0
Frame,404,1781696293272119,53912,"Frame","Frame",,13.7821,0.0515,0,13.6401,13.7821,2.39946,13.7821,12,2184,0,0
Frame,405,1781696293277821,53912,"Frame","Frame",,5.6229,0.0492,0,5.4853,5.6229,2.51197,5.6229,12,2184,0,0
Frame,406,1781696293283675,53912,"Frame","Frame",,5.7706,0.0479,0,5.6376,5.7706,2.73229,5.7706,12,2184,0,0
Frame,407,1781696293290258,53912,"Frame","Frame",,6.4695,0.0526,0,6.3216,6.4695,3.83149,6.4695,12,2184,0,0
Frame,408,1781696293294552,53912,"Frame","Frame",,4.199,0.0637,0,4.0212,4.199,2.33085,4.199,12,2184,0,0
Frame,409,1781696293298752,53912,"Frame","Frame",,4.1192,0.0512,0,3.9847,4.1192,2.67446,4.1192,12,2184,0,0
